"go_id","NGenes","full_direction","full_p_value","full_fdr","direction_leave_out_EC","direction_leave_out_FC","direction_leave_out_TC","directionally_stable"
"GO:0007625",13,"Down",0.698112846504075,0.922746213876497,"Down","Up","Down",FALSE
"GO:0045618",17,"Down",0.698272129913708,0.922746213876497,"Down","Down","Down",FALSE
"GO:0007269",16,"Down",0.699613674173809,0.922788250823812,"Down","Up","Down",FALSE
"GO:0043114",10,"Down",0.7000296032622,0.922788250823812,"Down","Up","Down",FALSE
"GO:0055078",12,"Up",0.699731188817281,0.922788250823812,"Up","Up","Up",FALSE
"GO:0060074",13,"Down",0.699100207351814,0.922788250823812,"Down","Down","Down",FALSE
"GO:0060586",26,"Up",0.700255775522267,0.922788250823812,"Up","Up","Up",FALSE
"GO:0000070",26,"Up",0.704040011337131,0.92294531499604,"Down","Up","Up",FALSE
"GO:0002323",11,"Down",0.70497554208818,0.92294531499604,"Down","Up","Down",FALSE
"GO:0007423",23,"Down",0.705692343729483,0.92294531499604,"Down","Up","Down",FALSE
"GO:0007519",50,"Down",0.70411585707157,0.92294531499604,"Down","Down","Down",FALSE
"GO:0008306",29,"Up",0.701243294416487,0.92294531499604,"Up","Up","Up",FALSE
"GO:0030206",17,"Down",0.705210178007019,0.92294531499604,"Down","Down","Down",FALSE
"GO:0031669",32,"Down",0.703269472814595,0.92294531499604,"Down","Down","Down",FALSE
"GO:0033344",24,"Down",0.705084908761454,0.92294531499604,"Down","Down","Down",FALSE
"GO:0044027",14,"Up",0.704453922026675,0.92294531499604,"Up","Down","Up",FALSE
"GO:0045742",23,"Down",0.702714061500675,0.92294531499604,"Down","Down","Down",FALSE
"GO:0051923",10,"Up",0.703762872391214,0.92294531499604,"Up","Up","Up",FALSE
"GO:0070365",13,"Down",0.705488788678444,0.92294531499604,"Down","Down","Down",FALSE
"GO:0086012",12,"Up",0.702292877668623,0.92294531499604,"Up","Up","Up",FALSE
"GO:1903428",11,"Up",0.705171364887331,0.92294531499604,"Up","Up","Up",FALSE
"GO:0000086",41,"Up",0.709547141288876,0.923068642663456,"Up","Up","Up",FALSE
"GO:0021527",11,"Up",0.708819645171548,0.923068642663456,"Down","Up","Down",FALSE
"GO:0021675",19,"Down",0.709352888541208,0.923068642663456,"Up","Down","Down",FALSE
"GO:0030833",24,"Down",0.707681908513664,0.923068642663456,"Up","Down","Down",FALSE
"GO:0034638",12,"Up",0.706704184813831,0.923068642663456,"Up","Up","Up",FALSE
"GO:0043153",21,"Up",0.709585277570097,0.923068642663456,"Up","Up","Up",FALSE
"GO:0045746",32,"Down",0.708801316173085,0.923068642663456,"Down","Down","Down",FALSE
"GO:0046677",16,"Up",0.708230503912817,0.923068642663456,"Up","Down","Up",FALSE
"GO:0060047",17,"Up",0.708383332371963,0.923068642663456,"Up","Up","Up",FALSE
"GO:0060261",46,"Down",0.707154995217383,0.923068642663456,"Up","Down","Up",FALSE
"GO:0006024",14,"Up",0.710335613420376,0.92346955523921,"Up","Up","Up",FALSE
"GO:0071277",61,"Down",0.711033554671836,0.92346955523921,"Down","Down","Down",FALSE
"GO:0090128",11,"Up",0.710924579260442,0.92346955523921,"Up","Up","Up",FALSE
"GO:0006465",10,"Up",0.713125041815115,0.923717404909771,"Up","Down","Up",FALSE
"GO:0006887",75,"Up",0.7127361180138,0.923717404909771,"Up","Up","Up",FALSE
"GO:0009966",46,"Down",0.712906437933645,0.923717404909771,"Down","Down","Down",FALSE
"GO:0010498",17,"Down",0.711887890294351,0.923717404909771,"Up","Down","Down",FALSE
"GO:0043931",11,"Up",0.712327462355106,0.923717404909771,"Up","Up","Up",FALSE
"GO:0010761",15,"Up",0.713558201803925,0.923786057742961,"Up","Down","Up",FALSE
"GO:0007274",17,"Up",0.716074679199158,0.926057195558251,"Up","Up","Down",FALSE
"GO:0014823",43,"Down",0.715959999484458,0.926057195558251,"Down","Down","Down",FALSE
"GO:0009411",40,"Down",0.717323229532664,0.926212934691041,"Down","Down","Down",FALSE
"GO:0018146",13,"Down",0.717338577402691,0.926212934691041,"Down","Down","Down",FALSE
"GO:0033314",11,"Up",0.716803046856208,0.926212934691041,"Up","Down","Up",FALSE
"GO:0000731",14,"Up",0.718914898134377,0.92677092969047,"Up","Up","Up",FALSE
"GO:0015871",10,"Up",0.718323566655268,0.92677092969047,"Up","Up","Up",FALSE
"GO:0050982",12,"Down",0.718827134948252,0.92677092969047,"Down","Up","Down",FALSE
"GO:0030166",18,"Up",0.719373482899306,0.926870394191577,"Up","Up","Down",FALSE
"GO:0099509",16,"Up",0.719781613304617,0.926904780249189,"Up","Up","Up",FALSE
"GO:0033173",17,"Up",0.721457328613043,0.928556070860625,"Up","Up","Up",FALSE
"GO:0061029",12,"Up",0.721828155496181,0.928556070860625,"Down","Up","Up",FALSE
"GO:0007265",71,"Up",0.724181333243032,0.929614706698663,"Up","Down","Up",FALSE
"GO:0014070",47,"Down",0.72400799129899,0.929614706698663,"Down","Down","Down",FALSE
"GO:0051403",19,"Up",0.723824787612924,0.929614706698663,"Up","Down","Up",FALSE
"GO:0086010",10,"Down",0.723231905135051,0.929614706698663,"Down","Up","Down",FALSE
"GO:0001824",16,"Down",0.725410202306243,0.929632069828767,"Down","Down","Down",FALSE
"GO:0007131",22,"Up",0.725292879195351,0.929632069828767,"Up","Up","Up",FALSE
"GO:0061157",16,"Up",0.724945064305985,0.929632069828767,"Up","Down","Up",FALSE
"GO:0071374",10,"Down",0.725725117886902,0.929632069828767,"Down","Down","Down",FALSE
"GO:0001822",96,"Up",0.728277544505022,0.930961324813633,"Up","Up","Up",FALSE
"GO:0045765",34,"Up",0.728094210610812,0.930961324813633,"Up","Up","Up",FALSE
"GO:0060236",16,"Up",0.728295258629925,0.930961324813633,"Up","Down","Up",FALSE
"GO:1902476",89,"Down",0.727559499355218,0.930961324813633,"Down","Up","Down",FALSE
"GO:0001558",65,"Down",0.730508294557719,0.933299240680998,"Down","Down","Down",FALSE
"GO:0006656",21,"Up",0.731483593809575,0.934054194932879,"Up","Down","Up",FALSE
"GO:0006754",11,"Down",0.732814900003707,0.93464873223007,"Up","Down","Down",FALSE
"GO:0007187",49,"Down",0.73389647911721,0.93464873223007,"Down","Up","Down",FALSE
"GO:0031639",10,"Down",0.73541085433082,0.93464873223007,"Down","Up","Down",FALSE
"GO:0032006",15,"Down",0.733555785401718,0.93464873223007,"Down","Down","Down",FALSE
"GO:0036152",10,"Up",0.734729314873359,0.93464873223007,"Up","Down","Up",FALSE
"GO:0045116",19,"Down",0.735248724778623,0.93464873223007,"Up","Down","Down",FALSE
"GO:0071542",20,"Up",0.734406577626608,0.93464873223007,"Down","Up","Down",FALSE
"GO:0120009",23,"Up",0.73441111345045,0.93464873223007,"Up","Down","Up",FALSE
"GO:1990845",11,"Down",0.733874308770759,0.93464873223007,"Down","Down","Down",FALSE
"GO:0007129",21,"Up",0.73769350200897,0.935950107466996,"Up","Up","Up",FALSE
"GO:0009952",75,"Up",0.740640977774657,0.935950107466996,"Down","Up","Down",FALSE
"GO:0010812",15,"Down",0.741856876924349,0.935950107466996,"Down","Down","Down",FALSE
"GO:0014032",17,"Up",0.740805786697176,0.935950107466996,"Up","Up","Up",FALSE
"GO:0030595",11,"Down",0.740017650377562,0.935950107466996,"Down","Down","Down",FALSE
"GO:0035845",12,"Up",0.739091983334096,0.935950107466996,"Down","Up","Up",FALSE
"GO:0043524",115,"Down",0.742460024981645,0.935950107466996,"Down","Down","Down",FALSE
"GO:0048557",14,"Down",0.738307178188109,0.935950107466996,"Down","Up","Down",FALSE
"GO:0048704",35,"Down",0.739398803022986,0.935950107466996,"Down","Up","Down",FALSE
"GO:0060173",32,"Up",0.737261961725232,0.935950107466996,"Up","Up","Up",FALSE
"GO:0060384",17,"Up",0.742083632747856,0.935950107466996,"Up","Up","Down",FALSE
"GO:0070316",21,"Up",0.742597451521139,0.935950107466996,"Up","Up","Up",FALSE
"GO:0090148",38,"Down",0.741678833212432,0.935950107466996,"Up","Down","Down",FALSE
"GO:0097284",12,"Down",0.737688812170506,0.935950107466996,"Down","Down","Down",FALSE
"GO:1904019",17,"Down",0.740849296017745,0.935950107466996,"Down","Down","Down",FALSE
"GO:2000279",10,"Down",0.739542276436473,0.935950107466996,"Down","Up","Down",FALSE
"GO:0000082",66,"Down",0.74711401586362,0.93859264743722,"Down","Down","Up",FALSE
"GO:0006099",28,"Down",0.746166266729838,0.93859264743722,"Up","Down","Down",FALSE
"GO:0007608",85,"Down",0.747057924984873,0.93859264743722,"Down","Up","Down",FALSE
"GO:0048251",10,"Up",0.746288663618117,0.93859264743722,"Down","Up","Up",FALSE
"GO:0048538",41,"Up",0.746612289475987,0.93859264743722,"Down","Up","Up",FALSE
"GO:0055074",29,"Up",0.746468974663998,0.93859264743722,"Up","Up","Down",FALSE
"GO:0061098",16,"Down",0.747397848885194,0.93859264743722,"Down","Down","Down",FALSE
"GO:0045047",13,"Down",0.748772386658122,0.939833109286796,"Up","Down","Up",FALSE
"GO:0006260",77,"Up",0.751178474128724,0.940244150887892,"Up","Down","Up",FALSE
"GO:0007004",15,"Up",0.752195320710314,0.940244150887892,"Up","Up","Up",FALSE
"GO:0017156",16,"Up",0.75191070062581,0.940244150887892,"Up","Up","Up",FALSE
"GO:0030317",98,"Down",0.749566392577935,0.940244150887892,"Down","Up","Down",FALSE
"GO:0045446",12,"Up",0.751442054329459,0.940244150887892,"Up","Up","Up",FALSE
"GO:0071456",107,"Up",0.751901820806679,0.940244150887892,"Up","Up","Up",FALSE
"GO:0071985",19,"Down",0.752089335734565,0.940244150887892,"Up","Down","Down",FALSE
"GO:0098976",12,"Down",0.750887041243242,0.940244150887892,"Down","Up","Down",FALSE
"GO:0001823",10,"Up",0.75491824722257,0.941074432491988,"Down","Up","Down",FALSE
"GO:0008206",11,"Down",0.755203336574509,0.941074432491988,"Down","Down","Down",FALSE
"GO:0016239",29,"Up",0.755957733425662,0.941074432491988,"Up","Down","Up",FALSE
"GO:0051928",23,"Down",0.755837680338468,0.941074432491988,"Down","Down","Down",FALSE
"GO:0060339",19,"Down",0.753777663974292,0.941074432491988,"Down","Down","Up",FALSE
"GO:0060840",11,"Down",0.755650885224067,0.941074432491988,"Down","Up","Down",FALSE
"GO:0071425",20,"Down",0.753499625782844,0.941074432491988,"Down","Down","Down",FALSE
"GO:2000573",15,"Down",0.755330879410421,0.941074432491988,"Down","Up","Down",FALSE
"GO:0001508",44,"Up",0.759457088379212,0.942533567293914,"Up","Up","Up",FALSE
"GO:0006654",28,"Down",0.75874759764148,0.942533567293914,"Up","Down","Down",FALSE
"GO:0008608",14,"Down",0.759307722579755,0.942533567293914,"Down","Down","Down",FALSE
"GO:0038095",19,"Up",0.757942904284022,0.942533567293914,"Up","Down","Up",FALSE
"GO:0042632",76,"Down",0.759125299521669,0.942533567293914,"Down","Down","Down",FALSE
"GO:0097352",38,"Up",0.757814493083351,0.942533567293914,"Up","Down","Up",FALSE
"GO:0005978",15,"Up",0.760516265230887,0.942654702835372,"Up","Down","Up",FALSE
"GO:0030517",22,"Up",0.760247835069694,0.942654702835372,"Up","Up","Up",FALSE
"GO:0060765",10,"Down",0.760718465950685,0.942654702835372,"Up","Down","Down",FALSE
"GO:0005977",27,"Down",0.764807124617804,0.944360021592947,"Up","Down","Down",FALSE
"GO:0006090",11,"Down",0.76570687736458,0.944360021592947,"Down","Down","Down",FALSE
"GO:0006402",20,"Up",0.762970121645271,0.944360021592947,"Up","Down","Up",FALSE
"GO:0006536",11,"Down",0.76455988406589,0.944360021592947,"Up","Down","Down",FALSE
"GO:0016024",11,"Up",0.765988041060817,0.944360021592947,"Up","Down","Up",FALSE
"GO:0035269",17,"Up",0.766170699315551,0.944360021592947,"Up","Down","Up",FALSE
"GO:0035455",10,"Down",0.766369531926458,0.944360021592947,"Down","Down","Up",FALSE
"GO:0051930",15,"Up",0.763021797011221,0.944360021592947,"Up","Up","Down",FALSE
"GO:0060306",11,"Up",0.765711601602751,0.944360021592947,"Down","Up","Up",FALSE
"GO:0071318",15,"Up",0.764510993493986,0.944360021592947,"Up","Up","Up",FALSE
"GO:1904659",19,"Down",0.764252425275764,0.944360021592947,"Down","Up","Down",FALSE
"GO:0006111",13,"Down",0.770160433086431,0.946269132756162,"Down","Down","Up",FALSE
"GO:0006367",33,"Up",0.770644697005944,0.946269132756162,"Up","Down","Up",FALSE
"GO:0008090",10,"Up",0.77046403383262,0.946269132756162,"Up","Up","Up",FALSE
"GO:0048536",33,"Up",0.769619941756129,0.946269132756162,"Up","Up","Up",FALSE
"GO:0048706",29,"Down",0.769114809855387,0.946269132756162,"Down","Up","Down",FALSE
"GO:0070542",15,"Up",0.769444158594459,0.946269132756162,"Up","Up","Down",FALSE
"GO:0090102",25,"Up",0.769591300650504,0.946269132756162,"Up","Up","Down",FALSE
"GO:0030539",16,"Up",0.77204317841446,0.946624963808605,"Up","Up","Down",FALSE
"GO:0038092",10,"Down",0.771780746977437,0.946624963808605,"Down","Up","Down",FALSE
"GO:0050910",13,"Up",0.772103159781339,0.946624963808605,"Up","Up","Down",FALSE
"GO:0001503",68,"Up",0.774621694591122,0.946726629477688,"Down","Up","Down",FALSE
"GO:0001510",10,"Down",0.773704333391302,0.946726629477688,"Up","Down","Down",FALSE
"GO:0001756",34,"Down",0.774178300640862,0.946726629477688,"Down","Down","Down",FALSE
"GO:0001771",11,"Down",0.777264929552145,0.946726629477688,"Down","Up","Up",FALSE
"GO:0001947",56,"Up",0.774240572553197,0.946726629477688,"Down","Up","Up",FALSE
"GO:0016126",10,"Up",0.776666362344544,0.946726629477688,"Up","Down","Up",FALSE
"GO:0030857",12,"Up",0.773404288469262,0.946726629477688,"Up","Up","Down",FALSE
"GO:0032091",36,"Down",0.776020715044556,0.946726629477688,"Down","Down","Down",FALSE
"GO:0032434",11,"Down",0.77603704434289,0.946726629477688,"Up","Down","Down",FALSE
"GO:0035994",18,"Down",0.77688388009819,0.946726629477688,"Down","Down","Down",FALSE
"GO:0045669",62,"Up",0.774804691521698,0.946726629477688,"Up","Up","Up",FALSE
"GO:0051897",155,"Up",0.777640474254101,0.946726629477688,"Up","Up","Up",FALSE
"GO:0060402",11,"Down",0.77760778458876,0.946726629477688,"Down","Down","Down",FALSE
"GO:0060627",12,"Down",0.776911215027655,0.946726629477688,"Down","Down","Down",FALSE
"GO:0048705",24,"Up",0.778701074366217,0.947543120035007,"Up","Up","Up",FALSE
"GO:0030261",19,"Down",0.779692055228784,0.947922338292343,"Down","Up","Down",FALSE
"GO:0070294",10,"Down",0.779792902982055,0.947922338292343,"Down","Down","Down",FALSE
"GO:0046839",10,"Up",0.781024515154144,0.947996789123162,"Up","Down","Up",FALSE
"GO:1903377",10,"Down",0.78068039834339,0.947996789123162,"Up","Down","Down",FALSE
"GO:1990403",13,"Up",0.78030607006258,0.947996789123162,"Up","Up","Up",FALSE
"GO:0006906",21,"Up",0.781691737566232,0.948332961700421,"Up","Down","Up",FALSE
"GO:0050872",15,"Up",0.782670306564587,0.948572990000971,"Up","Up","Up",FALSE
"GO:0060612",30,"Up",0.782658594148818,0.948572990000971,"Up","Down","Up",FALSE
"GO:0000422",20,"Up",0.791416663416678,0.948894221393986,"Up","Down","Up",FALSE
"GO:0001938",55,"Up",0.801530984379175,0.948894221393986,"Up","Down","Up",FALSE
"GO:0001974",35,"Up",0.80461833738995,0.948894221393986,"Up","Up","Up",FALSE
"GO:0002092",23,"Up",0.807147062283249,0.948894221393986,"Up","Up","Up",FALSE
"GO:0003197",10,"Up",0.803662182920171,0.948894221393986,"Down","Up","Down",FALSE
"GO:0006784",10,"Down",0.799789809192974,0.948894221393986,"Down","Down","Down",FALSE
"GO:0006829",10,"Down",0.785402236567369,0.948894221393986,"Down","Down","Down",FALSE
"GO:0006886",199,"Down",0.797592058432769,0.948894221393986,"Up","Down","Up",FALSE
"GO:0006997",26,"Up",0.80454285389751,0.948894221393986,"Up","Down","Up",FALSE
"GO:0006998",13,"Up",0.814565162892121,0.948894221393986,"Up","Down","Up",FALSE
"GO:0007286",84,"Down",0.78656969290889,0.948894221393986,"Down","Down","Down",FALSE
"GO:0007346",44,"Down",0.808702586131116,0.948894221393986,"Up","Down","Up",FALSE
"GO:0007595",33,"Up",0.814064203487809,0.948894221393986,"Up","Up","Up",FALSE
"GO:0007631",23,"Down",0.798084148717318,0.948894221393986,"Down","Up","Down",FALSE
"GO:0008283",126,"Up",0.796616697150706,0.948894221393986,"Up","Up","Up",FALSE
"GO:0009058",11,"Up",0.807591074226747,0.948894221393986,"Down","Up","Up",FALSE
"GO:0010800",19,"Down",0.814208147600709,0.948894221393986,"Down","Down","Down",FALSE
"GO:0010944",11,"Down",0.790272425051417,0.948894221393986,"Down","Down","Down",FALSE
"GO:0010996",20,"Down",0.800995426827986,0.948894221393986,"Down","Down","Down",FALSE
"GO:0016311",29,"Down",0.806458416112204,0.948894221393986,"Up","Down","Down",FALSE
"GO:0016322",14,"Down",0.784083948039741,0.948894221393986,"Down","Down","Down",FALSE
"GO:0017158",13,"Up",0.811951873712301,0.948894221393986,"Down","Up","Down",FALSE
"GO:0030036",166,"Down",0.810285321614488,0.948894221393986,"Down","Down","Up",FALSE
"GO:0030048",16,"Down",0.812208280250891,0.948894221393986,"Down","Down","Up",FALSE
"GO:0030162",10,"Up",0.798589455714565,0.948894221393986,"Up","Down","Up",FALSE
"GO:0030239",10,"Up",0.813095905589032,0.948894221393986,"Down","Up","Up",FALSE
"GO:0030326",26,"Up",0.79533459290057,0.948894221393986,"Up","Up","Down",FALSE
"GO:0030970",14,"Down",0.791368466477723,0.948894221393986,"Up","Down","Up",FALSE
"GO:0032092",37,"Up",0.793722956754537,0.948894221393986,"Up","Up","Up",FALSE
"GO:0032204",16,"Up",0.796577304247664,0.948894221393986,"Up","Down","Up",FALSE
"GO:0032456",49,"Up",0.78449690977037,0.948894221393986,"Up","Down","Up",FALSE
"GO:0034504",35,"Down",0.814095111912587,0.948894221393986,"Down","Down","Up",FALSE
"GO:0042129",11,"Down",0.809179637481237,0.948894221393986,"Down","Down","Up",FALSE
"GO:0042220",30,"Up",0.796368639684946,0.948894221393986,"Up","Up","Down",FALSE
"GO:0042445",11,"Up",0.792190115807963,0.948894221393986,"Down","Up","Up",FALSE
"GO:0042542",25,"Up",0.792618516517379,0.948894221393986,"Up","Down","Up",FALSE
"GO:0043403",14,"Up",0.800653327152592,0.948894221393986,"Up","Up","Up",FALSE
"GO:0043434",38,"Down",0.812867920036205,0.948894221393986,"Down","Down","Up",FALSE
"GO:0043507",25,"Up",0.801820102501303,0.948894221393986,"Up","Down","Up",FALSE
"GO:0045216",17,"Down",0.803167339161383,0.948894221393986,"Up","Down","Down",FALSE
"GO:0045638",11,"Up",0.806337275883075,0.948894221393986,"Up","Down","Up",FALSE
"GO:0045664",24,"Up",0.791318461282354,0.948894221393986,"Up","Up","Up",FALSE
"GO:0045840",24,"Down",0.814131273750251,0.948894221393986,"Down","Up","Down",FALSE
"GO:0045930",20,"Down",0.784606366748044,0.948894221393986,"Down","Down","Down",FALSE
"GO:0046549",11,"Up",0.810209400827252,0.948894221393986,"Up","Up","Down",FALSE
"GO:0046685",11,"Up",0.808765001756993,0.948894221393986,"Down","Up","Up",FALSE
"GO:0046718",85,"Down",0.795943167138836,0.948894221393986,"Down","Down","Up",FALSE
"GO:0046928",17,"Up",0.794788486046029,0.948894221393986,"Up","Up","Up",FALSE
"GO:0048167",47,"Down",0.807103269478183,0.948894221393986,"Down","Up","Down",FALSE
"GO:0048304",10,"Down",0.786897836844266,0.948894221393986,"Down","Down","Up",FALSE
"GO:0048484",11,"Up",0.792560415725221,0.948894221393986,"Down","Up","Down",FALSE
"GO:0048490",12,"Down",0.8079006775239,0.948894221393986,"Up","Down","Down",FALSE
"GO:0048513",12,"Down",0.791776350801166,0.948894221393986,"Down","Up","Down",FALSE
"GO:0050687",11,"Down",0.811352923171637,0.948894221393986,"Up","Down","Down",FALSE
"GO:0050892",10,"Down",0.805683997252523,0.948894221393986,"Down","Down","Down",FALSE
"GO:0051123",37,"Down",0.808802568754404,0.948894221393986,"Up","Down","Up",FALSE
"GO:0051302",15,"Down",0.805472417325144,0.948894221393986,"Down","Down","Up",FALSE
"GO:0051315",14,"Down",0.783554897115606,0.948894221393986,"Down","Down","Down",FALSE
"GO:0051382",11,"Down",0.792674492113542,0.948894221393986,"Down","Up","Down",FALSE
"GO:0051560",12,"Down",0.794730061781794,0.948894221393986,"Up","Down","Down",FALSE
"GO:0055093",12,"Down",0.812684033463973,0.948894221393986,"Down","Down","Down",FALSE
"GO:0060155",17,"Down",0.801460820388064,0.948894221393986,"Down","Down","Down",FALSE
"GO:0061709",18,"Down",0.8035265967745,0.948894221393986,"Down","Down","Down",FALSE
"GO:0070327",11,"Up",0.791908412733668,0.948894221393986,"Up","Up","Down",FALSE
"GO:0070585",11,"Down",0.807444186600931,0.948894221393986,"Down","Down","Down",FALSE
"GO:0070885",12,"Down",0.800567051069266,0.948894221393986,"Up","Down","Down",FALSE
"GO:0071333",59,"Down",0.786359634918208,0.948894221393986,"Down","Down","Down",FALSE
"GO:0071345",24,"Down",0.791194108289708,0.948894221393986,"Down","Down","Down",FALSE
"GO:0072344",30,"Up",0.804344405388213,0.948894221393986,"Up","Down","Up",FALSE
"GO:0090050",19,"Up",0.79984408141633,0.948894221393986,"Up","Up","Up",FALSE
"GO:0090051",14,"Up",0.79016365318366,0.948894221393986,"Up","Down","Up",FALSE
"GO:0160049",11,"Down",0.799067115339439,0.948894221393986,"Down","Down","Up",FALSE
"GO:1900226",11,"Down",0.790268836495304,0.948894221393986,"Down","Down","Down",FALSE
"GO:1900747",12,"Down",0.809590374430881,0.948894221393986,"Down","Up","Down",FALSE
"GO:1901381",14,"Down",0.792873661468073,0.948894221393986,"Down","Up","Down",FALSE
"GO:1902430",15,"Down",0.796608835505261,0.948894221393986,"Up","Down","Down",FALSE
"GO:1902894",26,"Up",0.791107950149783,0.948894221393986,"Down","Up","Up",FALSE
"GO:1903672",17,"Down",0.805540581510727,0.948894221393986,"Down","Up","Down",FALSE
"GO:1904888",16,"Up",0.813160822614103,0.948894221393986,"Down","Up","Down",FALSE
"GO:1990090",26,"Up",0.813275816908852,0.948894221393986,"Up","Down","Up",FALSE
"GO:2000738",11,"Down",0.788376529114372,0.948894221393986,"Down","Up","Down",FALSE
"GO:0090336",14,"Down",0.815229119684219,0.949212630969167,"Down","Down","Down",FALSE
"GO:0035909",15,"Up",0.816680948998616,0.950447656162183,"Down","Up","Up",FALSE
"GO:0048565",23,"Up",0.81715454253621,0.95054357987697,"Up","Up","Down",FALSE
"GO:0030901",22,"Up",0.817939202787373,0.951001082666658,"Down","Up","Down",FALSE
"GO:0006259",17,"Down",0.818893341812857,0.951482806468832,"Down","Down","Down",FALSE
"GO:0071880",17,"Up",0.819136638326254,0.951482806468832,"Down","Up","Down",FALSE
"GO:0035970",13,"Up",0.821063453069086,0.951900854464637,"Up","Down","Up",FALSE
"GO:0045616",11,"Up",0.820894385307957,0.951900854464637,"Up","Up","Up",FALSE
"GO:1901380",10,"Up",0.819965749486203,0.951900854464637,"Up","Up","Down",FALSE
"GO:2001256",12,"Down",0.82078534000805,0.951900854464637,"Down","Up","Down",FALSE
"GO:0000413",15,"Down",0.830538321753984,0.951991811682506,"Up","Down","Up",FALSE
"GO:0001676",20,"Up",0.825968611454519,0.951991811682506,"Up","Up","Up",FALSE
"GO:0001825",13,"Down",0.824550616317918,0.951991811682506,"Up","Down","Up",FALSE
"GO:0006302",57,"Up",0.827626894234459,0.951991811682506,"Up","Down","Up",FALSE
"GO:0006388",10,"Down",0.826967325388225,0.951991811682506,"Up","Down","Up",FALSE
"GO:0007059",72,"Down",0.827361021346302,0.951991811682506,"Down","Down","Up",FALSE
"GO:0009953",32,"Down",0.825333539653013,0.951991811682506,"Down","Up","Down",FALSE
"GO:0010248",10,"Down",0.8264421146503,0.951991811682506,"Down","Up","Down",FALSE
"GO:0010447",12,"Down",0.830349629516898,0.951991811682506,"Down","Up","Down",FALSE
"GO:0010745",12,"Up",0.823753731415707,0.951991811682506,"Down","Up","Up",FALSE
"GO:0030030",35,"Down",0.828855774512819,0.951991811682506,"Down","Down","Up",FALSE
"GO:0030111",15,"Up",0.825443326384474,0.951991811682506,"Up","Up","Down",FALSE
"GO:0032094",22,"Down",0.830544296611899,0.951991811682506,"Down","Up","Down",FALSE
"GO:0032402",16,"Down",0.821789007234331,0.951991811682506,"Down","Down","Down",FALSE
"GO:0032897",14,"Down",0.82715082445328,0.951991811682506,"Down","Down","Down",FALSE
"GO:0034101",10,"Down",0.830218207173799,0.951991811682506,"Up","Down","Down",FALSE
"GO:0048593",17,"Down",0.829883195830942,0.951991811682506,"Down","Up","Down",FALSE
"GO:0050679",51,"Up",0.825150879931429,0.951991811682506,"Down","Up","Down",FALSE
"GO:0050848",10,"Up",0.82644523763166,0.951991811682506,"Up","Down","Up",FALSE
"GO:0050891",11,"Up",0.83016807187046,0.951991811682506,"Down","Up","Down",FALSE
"GO:0050911",257,"Down",0.824364642855499,0.951991811682506,"Down","Up","Down",FALSE
"GO:0060716",18,"Down",0.829718751758303,0.951991811682506,"Down","Down","Down",FALSE
"GO:0097084",10,"Up",0.827653636859198,0.951991811682506,"Up","Up","Up",FALSE
"GO:0097192",28,"Down",0.825420417241733,0.951991811682506,"Down","Down","Down",FALSE
"GO:0030182",151,"Down",0.831328438803596,0.952441351387429,"Down","Up","Down",FALSE
"GO:0010564",14,"Down",0.831969615272305,0.95272675075952,"Down","Up","Down",FALSE
"GO:0061760",10,"Down",0.832542887205575,0.952934157281935,"Down","Up","Down",FALSE
"GO:0032465",33,"Up",0.834200034499389,0.953483576591494,"Up","Down","Up",FALSE
"GO:0042474",17,"Down",0.834076628254671,0.953483576591494,"Down","Up","Down",FALSE
"GO:0051649",86,"Up",0.833670580883244,0.953483576591494,"Up","Up","Up",FALSE
"GO:0030837",18,"Up",0.836336103962145,0.953682183307374,"Up","Down","Up",FALSE
"GO:0034392",10,"Down",0.836166098305092,0.953682183307374,"Down","Down","Down",FALSE
"GO:0045787",31,"Up",0.83610498792498,0.953682183307374,"Up","Up","Down",FALSE
"GO:0048678",31,"Down",0.835389840294479,0.953682183307374,"Down","Down","Down",FALSE
"GO:0061512",24,"Up",0.835039327943711,0.953682183307374,"Up","Down","Up",FALSE
"GO:0046686",18,"Up",0.836762287842495,0.953720618882393,"Up","Up","Up",FALSE
"GO:0007517",76,"Up",0.838535917608002,0.954415972760724,"Down","Up","Up",FALSE
"GO:0014059",14,"Down",0.838653582189698,0.954415972760724,"Up","Up","Down",FALSE
"GO:0048745",13,"Up",0.839336186744719,0.954415972760724,"Down","Up","Up",FALSE
"GO:0070534",44,"Up",0.839275128473817,0.954415972760724,"Up","Down","Up",FALSE
"GO:0090277",10,"Down",0.83888850810232,0.954415972760724,"Down","Up","Down",FALSE
"GO:0032963",11,"Up",0.839872146596066,0.954578726018915,"Down","Up","Up",FALSE
"GO:0008045",20,"Down",0.841489140970207,0.954630538075445,"Down","Up","Down",FALSE
"GO:0033540",10,"Down",0.841436193155483,0.954630538075445,"Up","Down","Down",FALSE
"GO:0035176",44,"Down",0.840988611437246,0.954630538075445,"Down","Up","Down",FALSE
"GO:0045445",17,"Up",0.84076072142607,0.954630538075445,"Up","Up","Up",FALSE
"GO:0046835",17,"Up",0.843445214593806,0.955066109721784,"Up","Down","Up",FALSE
"GO:0060252",19,"Down",0.843166072287885,0.955066109721784,"Down","Down","Down",FALSE
"GO:0070233",10,"Down",0.842448717244235,0.955066109721784,"Down","Up","Down",FALSE
"GO:1900026",37,"Down",0.842831662211183,0.955066109721784,"Down","Down","Down",FALSE
